NIS;VK;kieskring;aantal lijsten;nr lijst;lijstnaam;max_zetels;volgnr;Achternaam_stembiljet;voornaam_stembiljet
24107;CG;Tienen;10;8;Tienen Plus;31;12;VANOORBEEK;Georgette
24107;CG;Tienen;10;8;Tienen Plus;31;13;OOSTERLINCK;Stef
24107;CG;Tienen;10;8;Tienen Plus;31;14;REGA;Linda
24107;CG;Tienen;10;8;Tienen Plus;31;15;PUYNEERS;Laurens
24107;CG;Tienen;10;8;Tienen Plus;31;16;PEETERMANS;Carina
24107;CG;Tienen;10;8;Tienen Plus;31;17;TROMPET;Jean-Pierre
24107;CG;Tienen;10;8;Tienen Plus;31;18;TRITSMANS;Marian
24107;CG;Tienen;10;8;Tienen Plus;31;19;MORREN;Steven
24107;CG;Tienen;10;8;Tienen Plus;31;20;BOYEN;Greta
24107;CG;Tienen;10;8;Tienen Plus;31;21;HUON;Geert
24107;CG;Tienen;10;8;Tienen Plus;31;22;VANSIMPSEN;Christina
24107;CG;Tienen;10;8;Tienen Plus;31;23;BOUBKER;Staf
24107;CG;Tienen;10;8;Tienen Plus;31;24;BEHETS;Kelly
24107;CG;Tienen;10;8;Tienen Plus;31;25;ROCK;Luc
24107;CG;Tienen;10;8;Tienen Plus;31;26;BOESMANS;Lydia
24107;CG;Tienen;10;8;Tienen Plus;31;27;CRABBÉ;Gerry
24107;CG;Tienen;10;8;Tienen Plus;31;28;MERCKX;Heidi
24107;CG;Tienen;10;8;Tienen Plus;31;29;OOSTERLINCK;Georges
24107;CG;Tienen;10;8;Tienen Plus;31;30;STERCKX;Kathy
24107;CG;Tienen;10;8;Tienen Plus;31;31;GROOTJANS;Patrick
24107;CG;Tienen;10;9;JES Jong En Sexy;5;1;MIEVIS;Eddy
24107;CG;Tienen;10;9;JES Jong En Sexy;5;2;VANDENPLAS;Marie-Jeanne
24107;CG;Tienen;10;9;JES Jong En Sexy;5;3;GARCIA-MARTINEZ;Antonio
24107;CG;Tienen;10;9;JES Jong En Sexy;5;4;LEFEVER;Anja
24107;CG;Tienen;10;9;JES Jong En Sexy;5;5;DEHENNIN;Philippe
24107;CG;Tienen;10;10;PVDA;12;1;VAN AERSCHOT;Anna Maria
24107;CG;Tienen;10;10;PVDA;12;2;RODRIGUEZ RAES;Paulo
24107;CG;Tienen;10;10;PVDA;12;3;GODTS;Liesbeth
24107;CG;Tienen;10;10;PVDA;12;4;AMS;Pjotr
24107;CG;Tienen;10;10;PVDA;12;5;DONNY;Elke
24107;CG;Tienen;10;10;PVDA;12;6;DE COSTER;Emile
24107;CG;Tienen;10;10;PVDA;12;7;KJÖLSEN;Kathelijne
24107;CG;Tienen;10;10;PVDA;12;8;VAN GAEVER;Marc
24107;CG;Tienen;10;10;PVDA;12;9;WIERINCKX;Annelore
24107;CG;Tienen;10;10;PVDA;12;10;RENARD;Cédric
24107;CG;Tienen;10;10;PVDA;12;11;NIJS;Clarisse
24107;CG;Tienen;10;10;PVDA;12;12;AMS;Yarrick
24109;CG;Tremelo;6;1;sp.a;23;1;VAN GILSE;Katrien
24109;CG;Tremelo;6;1;sp.a;23;2;VERMEYLEN;Paul
24109;CG;Tremelo;6;1;sp.a;23;3;WOUTERS;Gerda
24109;CG;Tremelo;6;1;sp.a;23;4;VANDYCK;Wim
24109;CG;Tremelo;6;1;sp.a;23;5;STEEMANS;Wiske
24109;CG;Tremelo;6;1;sp.a;23;6;JANSSENS;Nico
24109;CG;Tremelo;6;1;sp.a;23;7;DE COSTER;Chari
24109;CG;Tremelo;6;1;sp.a;23;8;BAL;Tamara
24109;CG;Tremelo;6;1;sp.a;23;9;LIEKENS;Britt
24109;CG;Tremelo;6;1;sp.a;23;10;DE WYNGAERT;Rudy
24109;CG;Tremelo;6;1;sp.a;23;11;VAN WOENSEL;Katty
24109;CG;Tremelo;6;1;sp.a;23;12;VAN HOOF;Peter
24109;CG;Tremelo;6;1;sp.a;23;13;MARIËN;Sven
24109;CG;Tremelo;6;1;sp.a;23;14;DEWEERD;Ellen
24109;CG;Tremelo;6;1;sp.a;23;15;VAN DAELE;Jhonny
24109;CG;Tremelo;6;1;sp.a;23;16;VAN ROMPAEY;Vera
24109;CG;Tremelo;6;1;sp.a;23;17;EVERAERTS;Sarah
24109;CG;Tremelo;6;1;sp.a;23;18;DE RIJCK;Swa
24109;CG;Tremelo;6;1;sp.a;23;19;DE COSTER;Jan
24109;CG;Tremelo;6;1;sp.a;23;20;VERACHTERT;Nathalie
24109;CG;Tremelo;6;1;sp.a;23;21;VAN ROMPUY;Steven
24109;CG;Tremelo;6;1;sp.a;23;22;OP DE BEECK;Freddy
24109;CG;Tremelo;6;1;sp.a;23;23;VANDYCK;Pol
24109;CG;Tremelo;6;2;N-VA;23;1;DE RIJCK;Nick
24109;CG;Tremelo;6;2;N-VA;23;2;BOECKX;Octavie
24109;CG;Tremelo;6;2;N-VA;23;3;VAN NUFFELEN;Werner
24109;CG;Tremelo;6;2;N-VA;23;4;VAN DEN BERGH;Nadine
24109;CG;Tremelo;6;2;N-VA;23;5;DE PRETER;Jean
24109;CG;Tremelo;6;2;N-VA;23;6;HUGAERTS;Nancy
24109;CG;Tremelo;6;2;N-VA;23;7;SMOLDERS;Dirk
24109;CG;Tremelo;6;2;N-VA;23;8;VAN OOSTERWIJCK;Agnes
24109;CG;Tremelo;6;2;N-VA;23;9;ROEKELOOS;Peter
24109;CG;Tremelo;6;2;N-VA;23;10;FIGEYS;Jo
24109;CG;Tremelo;6;2;N-VA;23;11;VAN DE VEN;Jan
24109;CG;Tremelo;6;2;N-VA;23;12;WITTEMANS;Jolien
24109;CG;Tremelo;6;2;N-VA;23;13;VAN DEN BOGAERT;Nicolaï
24109;CG;Tremelo;6;2;N-VA;23;14;VOLONT;Willy
24109;CG;Tremelo;6;2;N-VA;23;15;BASSTANIE;Peter
24109;CG;Tremelo;6;2;N-VA;23;16;MORTIER;Sarah
24109;CG;Tremelo;6;2;N-VA;23;17;VAN DEN BERGH;Ingrid
24109;CG;Tremelo;6;2;N-VA;23;18;VAN HOREBEEK;Dina
24109;CG;Tremelo;6;2;N-VA;23;19;DEBRUYNE;Frederik
24109;CG;Tremelo;6;2;N-VA;23;20;VANHOUTTEGHEM;Emmy
24109;CG;Tremelo;6;2;N-VA;23;21;PEETROONS;Filip
24109;CG;Tremelo;6;2;N-VA;23;22;DE CRÉE;Sandra
24109;CG;Tremelo;6;2;N-VA;23;23;LAPORTE;Geert
24109;CG;Tremelo;6;3;CD&V;23;1;DE WIT;Bert
24109;CG;Tremelo;6;3;CD&V;23;2;WILLEMS;Diane
24109;CG;Tremelo;6;3;CD&V;23;3;VAN HERCK;Jan
24109;CG;Tremelo;6;3;CD&V;23;4;VAN HOOF;Sonja
24109;CG;Tremelo;6;3;CD&V;23;5;SMETS;Theo
24109;CG;Tremelo;6;3;CD&V;23;6;DE RIJCK;Ann
24109;CG;Tremelo;6;3;CD&V;23;7;VAN DEN BROECK;Dirik
24109;CG;Tremelo;6;3;CD&V;23;8;HAEGEMANS;Laetitia
24109;CG;Tremelo;6;3;CD&V;23;9;WILLEMS;Marc
24109;CG;Tremelo;6;3;CD&V;23;10;VAN MUYSEN;Liliane
24109;CG;Tremelo;6;3;CD&V;23;11;SYMONS;Tim
24109;CG;Tremelo;6;3;CD&V;23;12;CLAES;Ria
24109;CG;Tremelo;6;3;CD&V;23;13;DESAEVER;Jamin
24109;CG;Tremelo;6;3;CD&V;23;14;EULAERTS;Hilde
24109;CG;Tremelo;6;3;CD&V;23;15;ZEPHIRIN;Jarne
24109;CG;Tremelo;6;3;CD&V;23;16;VAN DEN ACKER;Helga
24109;CG;Tremelo;6;3;CD&V;23;17;DE BUYSER;Joachim
24109;CG;Tremelo;6;3;CD&V;23;18;COEKAERTS;Diane
24109;CG;Tremelo;6;3;CD&V;23;19;VERBEECK;Luc
24109;CG;Tremelo;6;3;CD&V;23;20;UYTTERHOEVEN;Maria
24109;CG;Tremelo;6;3;CD&V;23;21;GOFFIN;Luc
24109;CG;Tremelo;6;3;CD&V;23;22;DE PRETER;Nele
24109;CG;Tremelo;6;3;CD&V;23;23;ERALY;Bertrand
24109;CG;Tremelo;6;4;Groen;23;1;VREYS;Petra
24109;CG;Tremelo;6;4;Groen;23;2;TORFS;Kris
24109;CG;Tremelo;6;4;Groen;23;3;HUYSMANS;Wendy
24109;CG;Tremelo;6;4;Groen;23;4;WOUTERS;Ronny
24109;CG;Tremelo;6;4;Groen;23;5;HERMANS;Katrijn
24109;CG;Tremelo;6;4;Groen;23;6;REYNDERS;Dirk
24109;CG;Tremelo;6;4;Groen;23;7;VAN DEN BERGH;Hayley
24109;CG;Tremelo;6;4;Groen;23;8;JOSSE;Laura
24109;CG;Tremelo;6;4;Groen;23;9;GILBERT;Bart
24109;CG;Tremelo;6;4;Groen;23;10;DE SMEDT;Jurgen
24109;CG;Tremelo;6;4;Groen;23;11;ODLUYURT;Yasemin
24109;CG;Tremelo;6;4;Groen;23;12;DECOUX;Caroline
24109;CG;Tremelo;6;4;Groen;23;13;VAN AERSCHOT;Jos
24109;CG;Tremelo;6;4;Groen;23;14;CALUWAERTS;Ruth
24109;CG;Tremelo;6;4;Groen;23;15;VERMEIREN;Jean
24109;CG;Tremelo;6;4;Groen;23;16;OBERA;Lucia
24109;CG;Tremelo;6;4;Groen;23;17;OP DE BEECK;Maarten
24109;CG;Tremelo;6;4;Groen;23;18;LE ROY;David
24109;CG;Tremelo;6;4;Groen;23;19;DE COSTER;Heidi
24109;CG;Tremelo;6;4;Groen;23;20;VANDEWOESTIJNE;Noël
24109;CG;Tremelo;6;4;Groen;23;21;VAN BAELEN;Ann
24109;CG;Tremelo;6;4;Groen;23;22;HEREMANS;Dirk
24109;CG;Tremelo;6;4;Groen;23;23;VAN MEERBEEK;Marleen
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;1;VERSCHAEREN;Alain
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;2;VAN BEUGHEM;Nadia
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;3;GEUENS;Ludo
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;4;NUYTS;Anja
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;5;JANSSENS;Peter
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;6;BORREY;Carine
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;7;DHAENENS;Quinten
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;8;TENIERS;Suzy
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;9;GEUENS;Schani
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;10;MARTINEZ GARCIA;Rebecca
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;11;VAN DE VELDE;Glenn
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;12;MENDONCK;Nadia
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;13;VAN DIJCK;Wendy
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;14;DHAENENS;Tom
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;15;VAN HECKE;Guido
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;16;VAN BEUGHEM;Diana
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;17;DE KWANT;Jan
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;18;DE BAKKER;Maria
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;19;CLINCKEMAILLIE;Rudy
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;20;VAN HECKE;Magda
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;21;PEETERS;Michel
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;22;MASSU;Marina
24109;CG;Tremelo;6;5;VLAAMS BELANG;23;23;CLAES;Roger
24109;CG;Tremelo;6;6;Open Vld;23;1;DAMS;Paul
24109;CG;Tremelo;6;6;Open Vld;23;2;VAN UFFEL;Elynn
24109;CG;Tremelo;6;6;Open Vld;23;3;VERLINDEN;Marc
24109;CG;Tremelo;6;6;Open Vld;23;4;VAN LEEMPUTTEN;Diana
24109;CG;Tremelo;6;6;Open Vld;23;5;PUYPE;Tjorven
24109;CG;Tremelo;6;6;Open Vld;23;6;VAN WIN;Leo
24109;CG;Tremelo;6;6;Open Vld;23;7;LAURENS;Kristien
24109;CG;Tremelo;6;6;Open Vld;23;8;RONSE;Marc
24109;CG;Tremelo;6;6;Open Vld;23;9;PIETERS;Carmen
24109;CG;Tremelo;6;6;Open Vld;23;10;SERNEELS;Conny
24109;CG;Tremelo;6;6;Open Vld;23;11;VAN DE VELDE;Nico
24109;CG;Tremelo;6;6;Open Vld;23;12;VEREYCKEN;Manou
24109;CG;Tremelo;6;6;Open Vld;23;13;HEREMANS;Joris
24109;CG;Tremelo;6;6;Open Vld;23;14;VAN VAERENBERGH;Mickael
24109;CG;Tremelo;6;6;Open Vld;23;15;VAN DER AUWERA;Joyce
24109;CG;Tremelo;6;6;Open Vld;23;16;UYTTERHOEVEN;Rozanne
24109;CG;Tremelo;6;6;Open Vld;23;17;DE COCK;François
24109;CG;Tremelo;6;6;Open Vld;23;18;JANSSENS;Patricia
24109;CG;Tremelo;6;6;Open Vld;23;19;DOCKX;Kimberly
24109;CG;Tremelo;6;6;Open Vld;23;20;LOONEN;Paul
24109;CG;Tremelo;6;6;Open Vld;23;21;LUONG VAN YEN;Nathalie
24109;CG;Tremelo;6;6;Open Vld;23;22;DE MEYER;Johnny
24109;CG;Tremelo;6;6;Open Vld;23;23;VAN LIER;Johan
24130;CG;Zoutleeuw;5;1;sp.a;19;1;SWINNEN;John
24130;CG;Zoutleeuw;5;1;sp.a;19;2;GOOSSENS;Marleen
24130;CG;Zoutleeuw;5;1;sp.a;19;3;REGA;Peter
24130;CG;Zoutleeuw;5;1;sp.a;19;4;MINSCHART;Freddy
24130;CG;Zoutleeuw;5;1;sp.a;19;5;SCHÄFER;Marion
24130;CG;Zoutleeuw;5;1;sp.a;19;6;GURNY;Jos
24130;CG;Zoutleeuw;5;1;sp.a;19;7;HELAERS;José
24130;CG;Zoutleeuw;5;1;sp.a;19;8;MENTEN;Marijke
24130;CG;Zoutleeuw;5;1;sp.a;19;9;DANIELS;Jelle
24130;CG;Zoutleeuw;5;1;sp.a;19;10;SLAWISKY;Sabrina
24130;CG;Zoutleeuw;5;1;sp.a;19;11;PLAS;Dirk
24130;CG;Zoutleeuw;5;1;sp.a;19;12;NIJNS;Nicolle
24130;CG;Zoutleeuw;5;1;sp.a;19;13;BEULLENS;Danny
24130;CG;Zoutleeuw;5;1;sp.a;19;14;KRAHY;Nicole
24130;CG;Zoutleeuw;5;1;sp.a;19;15;NICOLAS;Evi
24130;CG;Zoutleeuw;5;1;sp.a;19;16;JONCKERS;Ria
24130;CG;Zoutleeuw;5;1;sp.a;19;17;SWINNEN;René
24130;CG;Zoutleeuw;5;1;sp.a;19;18;HENDRICKX;Sandra
24130;CG;Zoutleeuw;5;1;sp.a;19;19;HEEREN;Louis
24130;CG;Zoutleeuw;5;2;N-VA;19;1;BOYEN;Michel
24130;CG;Zoutleeuw;5;2;N-VA;19;2;SMEESTERS;Tamara
24130;CG;Zoutleeuw;5;2;N-VA;19;3;HERREMANS;Michel
24130;CG;Zoutleeuw;5;2;N-VA;19;4;BOSMANS;Tamara
24130;CG;Zoutleeuw;5;2;N-VA;19;5;BOSMANS;Bert
24130;CG;Zoutleeuw;5;2;N-VA;19;6;GOVAERT;Raymonda
24130;CG;Zoutleeuw;5;2;N-VA;19;7;PIERARDS;Frank
24130;CG;Zoutleeuw;5;2;N-VA;19;8;VANDEVELDE;Vanessa
24130;CG;Zoutleeuw;5;2;N-VA;19;9;EVERAERTS;Lode
24130;CG;Zoutleeuw;5;2;N-VA;19;10;ROSSEELS;Ingrid
24130;CG;Zoutleeuw;5;2;N-VA;19;11;SMEESTERS;Nick
24130;CG;Zoutleeuw;5;2;N-VA;19;12;GHIJSENS;Sonja
24130;CG;Zoutleeuw;5;2;N-VA;19;13;DEKEYZER;Patrick
24130;CG;Zoutleeuw;5;2;N-VA;19;14;ROGGEN;Sarah
24130;CG;Zoutleeuw;5;2;N-VA;19;15;VANPASSEL;Daniel
24130;CG;Zoutleeuw;5;2;N-VA;19;16;FIERMANS;Gwenaëlle
24130;CG;Zoutleeuw;5;2;N-VA;19;17;REALE;Alfonso
24130;CG;Zoutleeuw;5;2;N-VA;19;18;PEETERS;Ilse
24130;CG;Zoutleeuw;5;2;N-VA;19;19;HUYPENS;Ivo
24130;CG;Zoutleeuw;5;3;CD&V;19;1;HERBOTS;Boudewijn
24130;CG;Zoutleeuw;5;3;CD&V;19;2;RENIERS;Annita
24130;CG;Zoutleeuw;5;3;CD&V;19;3;KEMPENEERS;Carl
24130;CG;Zoutleeuw;5;3;CD&V;19;4;BEELEN;Ilse
24130;CG;Zoutleeuw;5;3;CD&V;19;5;MATHUES;Paul
24130;CG;Zoutleeuw;5;3;CD&V;19;6;WINNEN;Carine
24130;CG;Zoutleeuw;5;3;CD&V;19;7;DENIVEL;Lutgarde
24130;CG;Zoutleeuw;5;3;CD&V;19;8;DRILLIEUX;Frank
24130;CG;Zoutleeuw;5;3;CD&V;19;9;COOREMANS;Anne
24130;CG;Zoutleeuw;5;3;CD&V;19;10;LAPORTE;Jan
24130;CG;Zoutleeuw;5;3;CD&V;19;11;HOMMERS;Angie
24130;CG;Zoutleeuw;5;3;CD&V;19;12;SCHEVENELS-GALAND;Annelies
24130;CG;Zoutleeuw;5;3;CD&V;19;13;MATTERNE;Dries
24130;CG;Zoutleeuw;5;3;CD&V;19;14;TOMBALLE;Emilienne
24130;CG;Zoutleeuw;5;3;CD&V;19;15;ARNAUTS;Leen
24130;CG;Zoutleeuw;5;3;CD&V;19;16;LAMBEETS;Raf
24130;CG;Zoutleeuw;5;3;CD&V;19;17;CEYSSENS;Jos
24130;CG;Zoutleeuw;5;3;CD&V;19;18;DUMST;Guy
24130;CG;Zoutleeuw;5;3;CD&V;19;19;MERTENS;Roger
24130;CG;Zoutleeuw;5;4;Groen;11;1;DECLERCQ;Annick
24130;CG;Zoutleeuw;5;4;Groen;11;2;IPERS;Bart
24130;CG;Zoutleeuw;5;4;Groen;11;3;DE PLANCKE;Fien
24130;CG;Zoutleeuw;5;4;Groen;11;4;VERTOMMEN;Koen
24130;CG;Zoutleeuw;5;4;Groen;11;5;VAN MELE;Veerle
24130;CG;Zoutleeuw;5;4;Groen;11;6;RAYMAEKERS;Dries
24130;CG;Zoutleeuw;5;4;Groen;11;7;BOONEN;Eva
24130;CG;Zoutleeuw;5;4;Groen;11;8;DEWIT;Geert
24130;CG;Zoutleeuw;5;4;Groen;11;9;HERREMANS;Liza
24130;CG;Zoutleeuw;5;4;Groen;11;10;TYTGAT;Daan
24130;CG;Zoutleeuw;5;4;Groen;11;11;DURANT;Patrick
24130;CG;Zoutleeuw;5;6;Open Vld;19;1;TWEEPENNINCKX;Viki
24130;CG;Zoutleeuw;5;6;Open Vld;19;2;JORDENS;Nico
24130;CG;Zoutleeuw;5;6;Open Vld;19;3;PONSAERTS;Jan
24130;CG;Zoutleeuw;5;6;Open Vld;19;4;JORDENS;Patrick
24130;CG;Zoutleeuw;5;6;Open Vld;19;5;PEERENBOOMS;Vanessa
24130;CG;Zoutleeuw;5;6;Open Vld;19;6;FRÉRART;Anne
24130;CG;Zoutleeuw;5;6;Open Vld;19;7;VAN DYCK;Tom
24130;CG;Zoutleeuw;5;6;Open Vld;19;8;SCHIEMSKY;Marie-Rose
24130;CG;Zoutleeuw;5;6;Open Vld;19;9;CORTHOUTS;Stefaan
24130;CG;Zoutleeuw;5;6;Open Vld;19;10;HENDRICKX;Sonia
24130;CG;Zoutleeuw;5;6;Open Vld;19;11;DENYS;Jean-Pierre
24130;CG;Zoutleeuw;5;6;Open Vld;19;12;SPELMANS;Inez
24130;CG;Zoutleeuw;5;6;Open Vld;19;13;VERMOOTE;Lien
24130;CG;Zoutleeuw;5;6;Open Vld;19;14;SAINTE;Chiara
24130;CG;Zoutleeuw;5;6;Open Vld;19;15;PAPIN;Tim
24130;CG;Zoutleeuw;5;6;Open Vld;19;16;POOT;Bijoya
24130;CG;Zoutleeuw;5;6;Open Vld;19;17;PEETERMANS;Lily
24130;CG;Zoutleeuw;5;6;Open Vld;19;18;PEERENBOOMS;Dany
24130;CG;Zoutleeuw;5;6;Open Vld;19;19;WOUTERS;Etienne
24133;CG;Linter;5;1;sp.a;19;1;SANDERMANS;Bettina
24133;CG;Linter;5;1;sp.a;19;2;VANHERWEGEN;André
24133;CG;Linter;5;1;sp.a;19;3;HAPPAERTS;Kim
24133;CG;Linter;5;1;sp.a;19;4;WINNEN;Emile
24133;CG;Linter;5;1;sp.a;19;5;ALLARD;Christine
24133;CG;Linter;5;1;sp.a;19;6;VANHERWEGEN;Kari
24133;CG;Linter;5;1;sp.a;19;7;POT;Elien
24133;CG;Linter;5;1;sp.a;19;8;VANDENBOSCH;Rik
24133;CG;Linter;5;1;sp.a;19;9;MELLAERTS;Marleen
24133;CG;Linter;5;1;sp.a;19;10;PLEVOETS;Sabrina
24133;CG;Linter;5;1;sp.a;19;11;SCHEPMANS;Sunny
24133;CG;Linter;5;1;sp.a;19;12;SWAEN;Liliane
24133;CG;Linter;5;1;sp.a;19;13;BEYNEN;Ghislain
24133;CG;Linter;5;1;sp.a;19;14;CRESENS;Ilse
24133;CG;Linter;5;1;sp.a;19;15;MBENZA-KUTI;Alain
24133;CG;Linter;5;1;sp.a;19;16;BEELEN;Nelly
24133;CG;Linter;5;1;sp.a;19;17;JONCKERS;Omer
24133;CG;Linter;5;1;sp.a;19;18;BEUTELS;Anita
24133;CG;Linter;5;1;sp.a;19;19;CLAES;Rik
24133;CG;Linter;5;2;N-VA;19;1;DEWELDE;Raf
24133;CG;Linter;5;2;N-VA;19;2;HENDRICKX;Evy
24133;CG;Linter;5;2;N-VA;19;3;DEHENNIN;Nick
24133;CG;Linter;5;2;N-VA;19;4;QUINTELIER;Walter
24133;CG;Linter;5;2;N-VA;19;5;HENDRICKX;Sven
24133;CG;Linter;5;2;N-VA;19;6;DOUCET;Hilde
24133;CG;Linter;5;2;N-VA;19;7;TWEEPENNINCKX;Stijn
24133;CG;Linter;5;2;N-VA;19;8;WEYTJENS;Leentje
24133;CG;Linter;5;2;N-VA;19;9;QUINTELIER;Eva
24133;CG;Linter;5;2;N-VA;19;10;KONINCKX;Sara
24133;CG;Linter;5;2;N-VA;19;11;LENAERS;José
24133;CG;Linter;5;2;N-VA;19;12;ALLARD;Hilde
24133;CG;Linter;5;2;N-VA;19;13;VANCAUWENBERGS;Godelieve
24133;CG;Linter;5;2;N-VA;19;14;SCHIEMSKY;Werner
24133;CG;Linter;5;2;N-VA;19;15;SPIRITUS;Jan
24133;CG;Linter;5;2;N-VA;19;16;VERTONGEN;Reinilde
24133;CG;Linter;5;2;N-VA;19;17;MAX;Karel
24133;CG;Linter;5;2;N-VA;19;18;SWOLFS;Staf
24133;CG;Linter;5;2;N-VA;19;19;DELVAUX;Helga
24133;CG;Linter;5;3;CD&V;19;1;WYNANTS;Marc
24133;CG;Linter;5;3;CD&V;19;2;VERDEYEN;Linda
24133;CG;Linter;5;3;CD&V;19;3;POFFÉ;Patrick
24133;CG;Linter;5;3;CD&V;19;4;PETITJEAN;Sonja
24133;CG;Linter;5;3;CD&V;19;5;BOUVIN;Patrick
24133;CG;Linter;5;3;CD&V;19;6;FORIERS;Hilde
24133;CG;Linter;5;3;CD&V;19;7;LISMONT;Karlien
24133;CG;Linter;5;3;CD&V;19;8;DEWELDE;Joeri
24133;CG;Linter;5;3;CD&V;19;9;SOETAERS;Kim
24133;CG;Linter;5;3;CD&V;19;10;GERMENTIER;Marleen
24133;CG;Linter;5;3;CD&V;19;11;PLUYMERS;Ludo
24133;CG;Linter;5;3;CD&V;19;12;HENOT;Wendy
24133;CG;Linter;5;3;CD&V;19;13;RODEYNS;Diana
24133;CG;Linter;5;3;CD&V;19;14;TOURWÉ;Steve
24133;CG;Linter;5;3;CD&V;19;15;NICLAES;Patrick
24133;CG;Linter;5;3;CD&V;19;16;SCHEPERS;Gerry
24133;CG;Linter;5;3;CD&V;19;17;KINNART;Martine
24133;CG;Linter;5;3;CD&V;19;18;MICHIELS;Jonas
24133;CG;Linter;5;3;CD&V;19;19;VANDEVELDE;Andy
24133;CG;Linter;5;5;VLAAMS BELANG;6;1;ULIN;Rita
24133;CG;Linter;5;5;VLAAMS BELANG;6;2;DEGREEF;Jean-Pierre
24133;CG;Linter;5;5;VLAAMS BELANG;6;3;MALCORPS;Marc
24133;CG;Linter;5;5;VLAAMS BELANG;6;4;PEETERS;Carla
24133;CG;Linter;5;5;VLAAMS BELANG;6;5;RONSMANS;Marina
24133;CG;Linter;5;5;VLAAMS BELANG;6;6;HENDRICKX;Andre
24133;CG;Linter;5;6;Open Vld;19;1;JACOBS;Martine
24133;CG;Linter;5;6;Open Vld;19;2;PUYNEERS;Ronny
24133;CG;Linter;5;6;Open Vld;19;3;DEWIL;Lydia
24133;CG;Linter;5;6;Open Vld;19;4;DENIVEL;Sonia
24133;CG;Linter;5;6;Open Vld;19;5;JARDIN;Dirk
24133;CG;Linter;5;6;Open Vld;19;6;PEETERMANS;Jeannine
24133;CG;Linter;5;6;Open Vld;19;7;DEDEYSTER;André
24133;CG;Linter;5;6;Open Vld;19;8;WILLEMS;Walter
24133;CG;Linter;5;6;Open Vld;19;9;MAUPIN;Julie
24133;CG;Linter;5;6;Open Vld;19;10;LAMBRECHTS;Wim
24133;CG;Linter;5;6;Open Vld;19;11;LOX;Jarick
24133;CG;Linter;5;6;Open Vld;19;12;COSTERMANS;Aurelie
24133;CG;Linter;5;6;Open Vld;19;13;PUYNEERS;Thomas
24133;CG;Linter;5;6;Open Vld;19;14;BAEKEN;Angelica
24133;CG;Linter;5;6;Open Vld;19;15;REXACH;Carmen
24133;CG;Linter;5;6;Open Vld;19;16;VANDERSEYPEN;Ingrid
24133;CG;Linter;5;6;Open Vld;19;17;COOREMANS;Hilde
24133;CG;Linter;5;6;Open Vld;19;18;D'OR;Alfred
24133;CG;Linter;5;6;Open Vld;19;19;LADANG;Eddy
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;1;GOUNAKIS;Christini
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;2;BEDDEGENOODTS;Marc
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;3;DE KOCK;Sara
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;4;ALLARD;Ginette
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;5;DEVOS;Rita
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;6;GORTS;Philip
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;7;VANSWEEVELT;Paul
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;8;VAN DIEST;Ronny
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;9;DE BLICK;Steve
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;10;PEETERS;Veerle
24134;CG;Scherpenheuvel-Zichem;5;1;sp.a;11;11;VANSWEEVELT;Patrick
24134;CG;Scherpenheuvel-Zichem;5;2;N-VA;27;1;CLAES;Allessia
24134;CG;Scherpenheuvel-Zichem;5;2;N-VA;27;2;VAN NIJLEN;Alex
24134;CG;Scherpenheuvel-Zichem;5;2;N-VA;27;3;OOMS;Annelies
24134;CG;Scherpenheuvel-Zichem;5;2;N-VA;27;4;JACOBS;René
24134;CG;Scherpenheuvel-Zichem;5;2;N-VA;27;5;SIMON;Lieven
24134;CG;Scherpenheuvel-Zichem;5;2;N-VA;27;6;VANGELDER;Benny
