"Verkiezing","NIS","Lijstnummer","Lijstnaam","Volgnummer","Naam","Leeftijd","Geslacht","Voorkeurstemmen","Verkozen","Verkozen volgnummer"
"Ternat","23086",2,"N-VA Volt",3,"DE BACKER Rony",57,"M",164,0,1
"Ternat","23086",2,"N-VA Volt",10,"THIEBAUT Lutgardis",62,"F",124,0,9
"Ternat","23086",2,"N-VA Volt",23,"SABLON Marita",68,"F",159,0,3
"Ternat","23086",2,"N-VA Volt",12,"VANDENHAUTE Elise",69,"F",81,0,18
"Ternat","23086",2,"N-VA Volt",24,"DE BACKER Laurent",79,"M",124,0,10
"Ternat","23086",4,"sp.a groen +",15,"DICKENS Ilke",18,"F",111,0,5
"Ternat","23086",4,"sp.a groen +",16,"DE COSTER Nina",20,"F",113,0,4
"Ternat","23086",4,"sp.a groen +",24,"VANBEYLEN  Julie",23,"F",89,0,13
"Ternat","23086",4,"sp.a groen +",11,"STEENS Tony",33,"M",64,0,23
"Ternat","23086",4,"sp.a groen +",4,"VANDERHEYDEN Diethard",35,"M",115,0,3
"Ternat","23086",4,"sp.a groen +",13,"GEEROMS Steve",35,"M",90,0,12
"Ternat","23086",4,"sp.a groen +",14,"RASPOET Ronald",38,"M",83,0,16
"Ternat","23086",4,"sp.a groen +",21,"LOOF Pascale",40,"F",68,0,22
"Ternat","23086",4,"sp.a groen +",17,"HUYBREGTS Nathalie",41,"F",87,0,14
"Ternat","23086",4,"sp.a groen +",6,"JANSSENS Rudi",44,"M",96,0,8
"Ternat","23086",4,"sp.a groen +",8,"VAN DEN ABBEELE Rony",44,"M",82,0,18
"Ternat","23086",4,"sp.a groen +",10,"MEERT Nathalie",44,"F",105,0,6
"Ternat","23086",4,"sp.a groen +",5,"LOCCUFIER Michel",45,"M",82,0,17
"Ternat","23086",4,"sp.a groen +",12,"PREKOWSKI Carinka",47,"F",95,0,9
"Ternat","23086",4,"sp.a groen +",22,"VAN CRAENENBROECK Dino",52,"M",72,0,21
"Ternat","23086",4,"sp.a groen +",3,"TREMBLOY Jean",54,"M",126,0,2
"Ternat","23086",4,"sp.a groen +",1,"VAN CAUWELAERT Guido",57,"M",293,1,1
"Ternat","23086",4,"sp.a groen +",7,"LAUWERYS Rita",57,"F",101,0,7
"Ternat","23086",4,"sp.a groen +",23,"TIBAY Betty",58,"F",75,0,20
"Ternat","23086",4,"sp.a groen +",18,"VAN DE SIJPE Luc",60,"M",60,0,24
"Ternat","23086",4,"sp.a groen +",20,"LOGIE Cary",60,"F",82,0,19
"Ternat","23086",4,"sp.a groen +",19,"BOONE Ida",65,"F",94,0,10
"Ternat","23086",4,"sp.a groen +",9,"COUWBERGHS Mia",66,"F",93,0,11
"Ternat","23086",4,"sp.a groen +",2,"VERGISON Huguette",74,"F",125,0,1
"Ternat","23086",4,"sp.a groen +",25,"VANDERHAEGEN Piet",76,"M",87,0,15
"Ternat","23086",3,"VLAAMS BELANG",1,"TIMMERMANS Gunter",34,"M",163,0,0
"Ternat","23086",3,"VLAAMS BELANG",7,"DE CLERCQ Jean",60,"M",54,0,0
"Ternat","23086",3,"VLAAMS BELANG",3,"VANDENDRIESSCHE Roger",62,"M",46,0,0
"Ternat","23086",3,"VLAAMS BELANG",4,"BOONEN Wiske",63,"F",45,0,0
"Ternat","23086",3,"VLAAMS BELANG",6,"VAN WALLEGHEM Roeland",63,"M",30,0,0
"Ternat","23086",3,"VLAAMS BELANG",2,"DE TROCH Louisa",65,"F",65,0,0
"Ternat","23086",3,"VLAAMS BELANG",5,"THIERENS Prudence",65,"F",21,0,0
"Tervuren","24104",7,"CD&V",25,"WITTEBROOD Douwe",20,"M",109,0,13
"Tervuren","24104",7,"CD&V",9,"COUDRÉ Sebastiaan",22,"M",379,1,4
"Tervuren","24104",7,"CD&V",24,"RASKIN Melissa",22,"F",75,0,17
"Tervuren","24104",7,"CD&V",26,"VANDERELST Daphne",22,"F",202,0,3
"Tervuren","24104",7,"CD&V",8,"BENDER Stéphanie",25,"F",92,0,15
"Tervuren","24104",7,"CD&V",3,"VAN ROMPUY Thomas",26,"M",334,0,1
"Tervuren","24104",7,"CD&V",2,"TAYMANS Femke",28,"F",340,1,5
"Tervuren","24104",7,"CD&V",23,"DEKEYSER Gunther",29,"M",107,0,14
"Tervuren","24104",7,"CD&V",11,"GAY David",30,"M",142,0,9
"Tervuren","24104",7,"CD&V",27,"TRAPPENIERS Jan",32,"M",504,1,2
"Tervuren","24104",7,"CD&V",10,"EYSKENS Kristina",34,"F",251,0,2
"Tervuren","24104",7,"CD&V",7,"PAEPS Ludwig",36,"M",187,0,6
"Tervuren","24104",7,"CD&V",22,"SOMERS KIEKENS Els",38,"F",75,0,16
"Tervuren","24104",7,"CD&V",15,"HINNEKENS Olivier",43,"M",112,0,12
"Tervuren","24104",7,"CD&V",1,"VAN ROSSUM Mario",45,"M",861,1,1
"Tervuren","24104",7,"CD&V",18,"DE TIÈGE Gina",49,"F",43,0,22
"Tervuren","24104",7,"CD&V",4,"VAN HAL Karina",52,"F",183,0,7
"Tervuren","24104",7,"CD&V",21,"VAN BEGIN Guido",52,"M",68,0,19
"Tervuren","24104",7,"CD&V",12,"HEMELEERS-RENDERS Bernadette",54,"F",132,0,10
"Tervuren","24104",7,"CD&V",20,"SMETS Christine",55,"F",72,0,18
"Tervuren","24104",7,"CD&V",5,"DEBEER Theo",56,"M",458,1,3
"Tervuren","24104",7,"CD&V",13,"PROBST Michel",58,"M",188,0,5
"Tervuren","24104",7,"CD&V",16,"VAN MELLAERTS Viviane",59,"F",58,0,21
"Tervuren","24104",7,"CD&V",14,"ROEYKENS-MICHIELS Agnes",70,"F",191,0,4
"Tervuren","24104",7,"CD&V",6,"BELLON-THONET Fernande",73,"F",174,0,8
"Tervuren","24104",7,"CD&V",19,"SERVOTTE Marc",78,"M",59,0,20
"Tervuren","24104",7,"CD&V",17,"GAMBLE Arthur",79,"M",123,0,11
"Tervuren","24104",10,"Groen+",5,"PETERS Bram",25,"M",216,1,3
"Tervuren","24104",10,"Groen+",2,"HUS Annick",29,"F",204,1,4
"Tervuren","24104",10,"Groen+",8,"LOMBAERT Sofie",38,"F",124,0,6
"Tervuren","24104",10,"Groen+",20,"CERVELLÓ JAGER Elisenda",40,"F",104,0,8
"Tervuren","24104",10,"Groen+",15,"GEERAERTS Dirk",42,"M",79,0,15
"Tervuren","24104",10,"Groen+",10,"COSTONGS Caroline",43,"F",133,0,4
"Tervuren","24104",10,"Groen+",22,"POHLER Anja",45,"F",89,0,12
"Tervuren","24104",10,"Groen+",6,"TINLOT Christine",46,"F",185,1,5
"Tervuren","24104",10,"Groen+",12,"VANDENPLAS Marleen",46,"F",77,0,16
"Tervuren","24104",10,"Groen+",16,"MOLDEREZ Ariane",46,"F",102,0,9
"Tervuren","24104",10,"Groen+",17,"MATINFAR Shahram",50,"M",84,0,14
"Tervuren","24104",10,"Groen+",18,"VAN FRAUSUM Anne",51,"F",70,0,18
"Tervuren","24104",10,"Groen+",21,"BAES Bert",51,"M",56,0,22
"Tervuren","24104",10,"Groen+",3,"VANOOST Bert",53,"M",263,1,2
"Tervuren","24104",10,"Groen+",13,"VANDENDRIESSCHE Geert",53,"M",85,0,13
"Tervuren","24104",10,"Groen+",14,"DEBEVERE Ilse",53,"F",97,0,11
"Tervuren","24104",10,"Groen+",25,"ZAMAN Gerda",53,"F",98,0,10
"Tervuren","24104",10,"Groen+",26,"DEBOUTTE Gie",54,"M",129,0,5
"Tervuren","24104",10,"Groen+",23,"HOULLEBERGHS Dominiek",55,"M",60,0,21
"Tervuren","24104",10,"Groen+",24,"DESMET-NAJMAN Martine",55,"F",71,0,17
"Tervuren","24104",10,"Groen+",9,"DUJARDIN Jacques",56,"M",148,0,2
"Tervuren","24104",10,"Groen+",1,"VAN ROY Mark",57,"M",687,1,1
"Tervuren","24104",10,"Groen+",11,"SKINNER Dave",61,"M",62,0,19
"Tervuren","24104",10,"Groen+",4,"LOOCKX Francine",62,"F",129,0,1
"Tervuren","24104",10,"Groen+",27,"VERMEULEN Rein",63,"F",141,0,3
"Tervuren","24104",10,"Groen+",7,"PLIJTER Dolf",65,"M",61,0,20
"Tervuren","24104",10,"Groen+",19,"VLAEYEN Joris",86,"M",117,0,7
"Tervuren","24104",9,"GT-Open Vld",7,"VAN IMPE Loïc",19,"M",103,0,16
"Tervuren","24104",9,"GT-Open Vld",6,"MERCKX Kelly",23,"F",220,1,7
"Tervuren","24104",9,"GT-Open Vld",8,"DEPRÉ Shari",24,"F",115,0,13
"Tervuren","24104",9,"GT-Open Vld",14,"DE REYMAEKER Sofie",32,"F",173,0,2
"Tervuren","24104",9,"GT-Open Vld",4,"SIMONS Inge",33,"F",136,0,1
"Tervuren","24104",9,"GT-Open Vld",5,"DE SMEDT Joris",33,"M",140,0,8
"Tervuren","24104",9,"GT-Open Vld",25,"COPPENS Anne",35,"F",123,0,11
"Tervuren","24104",9,"GT-Open Vld",3,"BARTHOLOMEES Bram",36,"M",284,1,5
"Tervuren","24104",9,"GT-Open Vld",23,"VANEYCK Cindy",37,"F",109,0,15
"Tervuren","24104",9,"GT-Open Vld",22,"ROELANDTS Diederik",41,"M",167,0,5
"Tervuren","24104",9,"GT-Open Vld",26,"VAN DEN BOSCH Philip",41,"M",127,0,10
"Tervuren","24104",9,"GT-Open Vld",19,"SCHELDEWAERT Anja",44,"F",54,0,19
"Tervuren","24104",9,"GT-Open Vld",1,"EULAERTS Bruno",47,"M",1196,1,1
"Tervuren","24104",9,"GT-Open Vld",21,"DECHIEF Christine",47,"F",128,0,9
"Tervuren","24104",9,"GT-Open Vld",9,"CHARLIER Luc",50,"M",154,0,6
"Tervuren","24104",9,"GT-Open Vld",2,"MEULEMANS Vera",51,"F",469,1,2
"Tervuren","24104",9,"GT-Open Vld",17,"BERCKMANS Stef",51,"M",117,0,12
"Tervuren","24104",9,"GT-Open Vld",13,"TRAPPENIERS Leo",54,"M",171,0,3
"Tervuren","24104",9,"GT-Open Vld",20,"VANHOOREN Gerda",55,"F",83,0,18
"Tervuren","24104",9,"GT-Open Vld",11,"VIAENE Alex",57,"M",102,0,17
"Tervuren","24104",9,"GT-Open Vld",10,"VANBEGIN Roos",58,"F",167,0,4
"Tervuren","24104",9,"GT-Open Vld",12,"LEONARD Jean Pierre",60,"M",152,0,7
"Tervuren","24104",9,"GT-Open Vld",24,"L'HOMME Arlette",66,"F",53,0,20
"Tervuren","24104",9,"GT-Open Vld",16,"NEALE Christiane",67,"F",262,1,6
"Tervuren","24104",9,"GT-Open Vld",27,"SCHEPERS Jose",67,"M",355,1,3
"Tervuren","24104",9,"GT-Open Vld",15,"ROEYKENS Willy",69,"M",348,1,4
"Tervuren","24104",9,"GT-Open Vld",18,"GOOSSENS Hubert",69,"M",111,0,14
"Tervuren","24104",2,"N-VA",17,"HEMELEERS Robbe",19,"M",185,0,8
"Tervuren","24104",2,"N-VA",15,"PACKET Ralph",22,"M",173,0,11
"Tervuren","24104",2,"N-VA",5,"MARGERIN Seb",23,"M",199,0,5
"Tervuren","24104",2,"N-VA",8,"VERMEIREN Lien",29,"F",179,0,9
"Tervuren","24104",2,"N-VA",14,"BOGAERTS Nicole",29,"F",169,0,12
"Tervuren","24104",2,"N-VA",4,"DONNAY Tanja",34,"F",196,0,1
"Tervuren","24104",2,"N-VA",18,"WIJNANTS Peggy",37,"F",163,0,13
"Tervuren","24104",2,"N-VA",3,"AERTS Werner",38,"M",452,1,3
"Tervuren","24104",2,"N-VA",9,"GOOSSENS Geert",38,"M",176,0,10
"Tervuren","24104",2,"N-VA",10,"DECOSTER Carla",39,"F",195,0,6
"Tervuren","24104",2,"N-VA",1,"SPOOREN Jan",43,"M",732,1,1
"Tervuren","24104",2,"N-VA",2,"KINT Lut",46,"F",415,1,4
"Tervuren","24104",2,"N-VA",23,"DENAYER Noël",47,"M",129,0,18
"Tervuren","24104",2,"N-VA",11,"VANKELECOM Hugo",48,"M",150,0,15
"Tervuren","24104",2,"N-VA",22,"RENDERS Heidi",48,"F",129,0,17
"Tervuren","24104",2,"N-VA",16,"HERREMANS Patricia",50,"F",102,0,21
"Tervuren","24104",2,"N-VA",13,"VAN DYCK Frans",55,"M",193,0,7
"Tervuren","24104",2,"N-VA",20,"BARTHOLOMEES-VANCORENLAND Nadine",60,"F",163,0,14
"Tervuren","24104",2,"N-VA",7,"GRAULUS Omer",61,"M",373,1,5
"Tervuren","24104",2,"N-VA",6,"SCHEPERS Yvette",63,"F",269,0,3
"Tervuren","24104",2,"N-VA",24,"ROSSEEL Ghislaine",64,"F",109,0,19
"Tervuren","24104",2,"N-VA",21,"MANNAERTS Guy",65,"M",149,0,16
"Tervuren","24104",2,"N-VA",27,"KEYAERTS Hubert",65,"M",467,1,2
"Tervuren","24104",2,"N-VA",19,"VAN DER WEIDEN Willem",68,"M",104,0,20
"Tervuren","24104",2,"N-VA",26,"BRUYLANDT-VAN DE VELDE Monica",69,"F",347,1,6
"Tervuren","24104",2,"N-VA",25,"VERSTRAETEN Jos",71,"M",323,0,2
"Tervuren","24104",2,"N-VA",12,"DEPRÉ-VANDENDRIESSCHE Lieve",76,"F",228,0,4
"Tervuren","24104",8,"Tervuren Unie",9,"KALIS Jean-Bastien",22,"M",85,0,8
"Tervuren","24104",8,"Tervuren Unie",11,"MERTENS John",22,"M",54,0,18
"Tervuren","24104",8,"Tervuren Unie",24,"VAN DEN HOVE D'ERTSENRYCK Nicolas",22,"M",65,0,15
"Tervuren","24104",8,"Tervuren Unie",22,"GROETAERS Coralie",32,"F",77,0,10
"Tervuren","24104",8,"Tervuren Unie",18,"MERTENS DE WILMARS Inès",33,"F",135,0,2
"Tervuren","24104",8,"Tervuren Unie",26,"VUYLSTEKE Marielle",35,"F",54,0,20
"Tervuren","24104",8,"Tervuren Unie",17,"WORONOFF Alexandre",36,"M",92,0,6
"Tervuren","24104",8,"Tervuren Unie",1,"DE SCHAETZEN Geoffroy",44,"M",516,1,1
"Tervuren","24104",8,"Tervuren Unie",4,"PETERBROECK Agnès",45,"F",93,0,1
"Tervuren","24104",8,"Tervuren Unie",10,"GOFFART Pascale",45,"F",82,0,9
"Tervuren","24104",8,"Tervuren Unie",16,"WIRTZ Valérie",47,"F",96,0,5
"Tervuren","24104",8,"Tervuren Unie",2,"VAN DEN HOVE D'ERTSENRYCK-SCHELLEKENS Caroline",48,"F",238,1,4
"Tervuren","24104",8,"Tervuren Unie",5,"LIESENBORGHS Serge",48,"M",132,0,4
"Tervuren","24104",8,"Tervuren Unie",21,"HOUTART Vincent",51,"M",91,0,7
"Tervuren","24104",8,"Tervuren Unie",27,"VALENTIN Benoît",52,"M",342,1,2
"Tervuren","24104",8,"Tervuren Unie",12,"GRÉGOIRE Monique",61,"F",60,0,16
"Tervuren","24104",8,"Tervuren Unie",14,"HUBERT Monique",63,"F",68,0,13
"Tervuren","24104",8,"Tervuren Unie",6,"WORONOFF Georges",64,"M",134,0,3
"Tervuren","24104",8,"Tervuren Unie",8,"ROUMAT Roland",66,"M",66,0,14
"Tervuren","24104",8,"Tervuren Unie",20,"MORELLE Claire",66,"F",71,0,12
"Tervuren","24104",8,"Tervuren Unie",25,"LALOUX Georgette",67,"F",57,0,17
"Tervuren","24104",8,"Tervuren Unie",15,"LEWIS Richard",69,"M",54,0,19
"Tervuren","24104",8,"Tervuren Unie",13,"ZUYDERHOFF Yves",70,"M",38,0,23
"Tervuren","24104",8,"Tervuren Unie",19,"PATTYN Freddy",73,"M",44,0,22
"Tervuren","24104",8,"Tervuren Unie",7,"VON ALEMANN Mechthild",75,"F",72,0,11
"Tervuren","24104",8,"Tervuren Unie",23,"VERDIER Jocelyne",75,"F",53,0,21
"Tervuren","24104",8,"Tervuren Unie",3,"THIENPONT Pierre",77,"M",262,1,3
"Tessenderlo","71057",7,"CD&V",16,"KIMPEN Ineke",23,"F",258,0,17
"Tessenderlo","71057",7,"CD&V",20,"NUYTS Lotte",23,"F",311,0,13
"Tessenderlo","71057",7,"CD&V",19,"THEYS Nele",27,"F",284,0,16
"Tessenderlo","71057",7,"CD&V",13,"GRIETEN Brecht",28,"M",378,0,5
"Tessenderlo","71057",7,"CD&V",18,"VANDERVOORT Geoffrey",28,"M",236,0,18
"Tessenderlo","71057",7,"CD&V",15,"SANNEN Joeri",31,"M",327,0,10
"Tessenderlo","71057",7,"CD&V",14,"VAN DONINCK Evy",33,"F",289,0,15
"Tessenderlo","71057",7,"CD&V",17,"SWINNEN Nelle",34,"F",461,0,2
"Tessenderlo","71057",7,"CD&V",21,"VANGEEL Iris",35,"F",333,0,9
"Tessenderlo","71057",7,"CD&V",25,"BILLEN Joris",36,"M",1482,1,2
"Tessenderlo","71057",7,"CD&V",22,"VANUYTRECHT Ronald",37,"M",327,0,11
"Tessenderlo","71057",7,"CD&V",9,"SANEN Nancy",46,"F",477,1,6
"Tessenderlo","71057",7,"CD&V",1,"GOVAERTS Stefan",47,"M",2190,1,1
"Tessenderlo","71057",7,"CD&V",5,"CAMPS Gaby",48,"F",336,0,8
"Tessenderlo","71057",7,"CD&V",8,"KENIS Ludo",48,"M",366,0,7
"Tessenderlo","71057",7,"CD&V",23,"BERTELS Hugo",51,"M",472,1,7
"Tessenderlo","71057",7,"CD&V",11,"VAN THIENEN Myriam",52,"F",314,0,12
"Tessenderlo","71057",7,"CD&V",12,"MERTENS Marina",53,"F",308,0,14
"Tessenderlo","71057",7,"CD&V",7,"VERBOVEN Eric",54,"M",398,0,3
"Tessenderlo","71057",7,"CD&V",2,"SMEETS Alies",55,"F",571,1,4
"Tessenderlo","71057",7,"CD&V",6,"ALAERTS Louis",58,"M",387,0,4
"Tessenderlo","71057",7,"CD&V",10,"VAN SWEEVELT Paula",60,"F",531,1,5
"Tessenderlo","71057",7,"CD&V",3,"VAN GENECHTEN Fons",67,"M",399,0,1
"Tessenderlo","71057",7,"CD&V",4,"GIELEN Marcel",70,"M",374,0,6
"Tessenderlo","71057",7,"CD&V",24,"MEEUS Emiel",83,"M",629,1,3
"Tessenderlo","71057",2,"N-VA",14,"ANDRONICO Loredana",21,"F",239,0,6
"Tessenderlo","71057",2,"N-VA",9,"HENDERICKX Joris",22,"M",193,0,13
"Tessenderlo","71057",2,"N-VA",23,"DE REYDT Stephanie",22,"F",168,0,15
"Tessenderlo","71057",2,"N-VA",6,"TAELS Sara",23,"F",285,1,5
"Tessenderlo","71057",2,"N-VA",18,"CUYPERS Kelly",26,"F",234,0,7
"Tessenderlo","71057",2,"N-VA",4,"GEYSKENS Liesbet",28,"F",398,1,2
"Tessenderlo","71057",2,"N-VA",15,"CUYPERS Willem",28,"M",133,0,20
"Tessenderlo","71057",2,"N-VA",2,"MOORS Ann",31,"F",373,1,4
"Tessenderlo","71057",2,"N-VA",11,"ISIN Hüseyin",34,"M",203,0,11
"Tessenderlo","71057",2,"N-VA",19,"PALMANS Bert",34,"M",160,0,17
"Tessenderlo","71057",2,"N-VA",22,"BROCKMANS Dana",35,"F",150,0,18
"Tessenderlo","71057",2,"N-VA",20,"MANGELSCHOTS Cindy",37,"F",205,0,9
"Tessenderlo","71057",2,"N-VA",12,"ENGELEN Evy",38,"F",243,0,5
"Tessenderlo","71057",2,"N-VA",3,"BOLLEN Edwin",39,"M",224,0,1
"Tessenderlo","71057",2,"N-VA",8,"DE JONG Ans",40,"F",263,0,2
"Tessenderlo","71057",2,"N-VA",16,"MEELBERGHS Ann",42,"F",168,0,14
"Tessenderlo","71057",2,"N-VA",7,"ENNEKENS Serge",45,"M",193,0,12
"Tessenderlo","71057",2,"N-VA",1,"VANGEEL Eric",46,"M",617,1,1
"Tessenderlo","71057",2,"N-VA",17,"MOONEN Johan",46,"M",259,0,3
"Tessenderlo","71057",2,"N-VA",24,"VRIESACKER Gerda",59,"F",161,0,16
"Tessenderlo","71057",2,"N-VA",25,"GEYSKENS Herman",59,"M",384,1,3
"Tessenderlo","71057",2,"N-VA",13,"VAN SPRUNDEL Herman",63,"M",204,0,10
"Tessenderlo","71057",2,"N-VA",10,"JACOBS Agnes",65,"F",227,0,8
"Tessenderlo","71057",2,"N-VA",21,"VAN KERCKHOVEN Luc",68,"M",142,0,19
"Tessenderlo","71057",2,"N-VA",5,"CUYPERS Felix",75,"M",246,0,4
"Tessenderlo","71057",1,"Open Vld",17,"MAES Mitchell",21,"M",102,0,22
"Tessenderlo","71057",1,"Open Vld",16,"VANUYTSEL Stephanie",22,"F",134,0,14
"Tessenderlo","71057",1,"Open Vld",3,"WOUTERS Jef",27,"M",237,1,2
"Tessenderlo","71057",1,"Open Vld",4,"BEYENS Britt",28,"F",178,0,5
"Tessenderlo","71057",1,"Open Vld",11,"RENDERS Sven",31,"M",117,0,16
"Tessenderlo","71057",1,"Open Vld",19,"WONG David",32,"M",110,0,20
"Tessenderlo","71057",1,"Open Vld",10,"CYPERS Annemie",37,"F",190,0,2
"Tessenderlo","71057",1,"Open Vld",15,"WILMS Nico",38,"M",180,0,3
"Tessenderlo","71057",1,"Open Vld",18,"HUYSMANS Petra",38,"F",123,0,15
"Tessenderlo","71057",1,"Open Vld",7,"HERTSCHAP Kris",39,"M",149,0,7
"Tessenderlo","71057",1,"Open Vld",2,"MEELBERGHS Carine",40,"F",226,0,1
"Tessenderlo","71057",1,"Open Vld",9,"SCHRAEYEN Kris",42,"M",140,0,12
"Tessenderlo","71057",1,"Open Vld",13,"VERRIENTI Marco",42,"M",169,0,6
"Tessenderlo","71057",1,"Open Vld",6,"CROONENBORGHS Martine",45,"F",148,0,8
"Tessenderlo","71057",1,"Open Vld",5,"GHOOS Kris",46,"M",147,0,9
"Tessenderlo","71057",1,"Open Vld",12,"AERTS Hilde",47,"F",146,0,10
"Tessenderlo","71057",1,"Open Vld",14,"GEYSKENS Conny",47,"F",112,0,18
"Tessenderlo","71057",1,"Open Vld",8,"MELOTTE Marleen",51,"F",144,0,11
"Tessenderlo","71057",1,"Open Vld",1,"GAETHOFS Chris",52,"M",635,1,1
"Tessenderlo","71057",1,"Open Vld",22,"HOSKENS Josée",55,"F",112,0,19
"Tessenderlo","71057",1,"Open Vld",21,"PANIS Rony",68,"M",136,0,13
"Tessenderlo","71057",1,"Open Vld",20,"THIELENS Hilda",69,"F",104,0,21
"Tessenderlo","71057",1,"Open Vld",24,"PELSERS Lucienne",71,"F",117,0,17
"Tessenderlo","71057",1,"Open Vld",25,"KEUSTERS Georges",73,"M",180,0,4
"Tessenderlo","71057",1,"Open Vld",23,"THEWISSEN Joseph",77,"M",81,0,23
"Tessenderlo","71057",4,"sp.a-SPiL",16,"VANLOMMEL Maxime",23,"F",269,0,12
"Tessenderlo","71057",4,"sp.a-SPiL",22,"DRIESEN Livia",24,"F",287,0,11
"Tessenderlo","71057",4,"sp.a-SPiL",24,"NOBELS Hanne",25,"F",425,1,9
"Tessenderlo","71057",4,"sp.a-SPiL",4,"PEYS Inne",33,"F",521,1,4
"Tessenderlo","71057",4,"sp.a-SPiL",14,"EENS Karolien",33,"F",469,1,6
"Tessenderlo","71057",4,"sp.a-SPiL",6,"BRUSSELEERS Katleen",36,"F",426,1,8
"Tessenderlo","71057",4,"sp.a-SPiL",7,"JANSSEN Wouter",38,"M",479,1,5
"Tessenderlo","71057",4,"sp.a-SPiL",10,"MAES Nancy",39,"F",313,0,8
"Tessenderlo","71057",4,"sp.a-SPiL",19,"WIRGES Fony",40,"M",239,0,13
"Tessenderlo","71057",4,"sp.a-SPiL",15,"VERMEYEN Kurt",41,"M",386,0,2
"Tessenderlo","71057",4,"sp.a-SPiL",20,"CEUNEN Wendy",41,"F",298,0,9
"Tessenderlo","71057",4,"sp.a-SPiL",25,"GEYSKENS Bob",48,"M",450,1,7
"Tessenderlo","71057",4,"sp.a-SPiL",18,"BALDEWIJNS Karine",50,"F",238,0,14
"Tessenderlo","71057",4,"sp.a-SPiL",23,"STEURS Guido",50,"M",424,1,10
"Tessenderlo","71057",4,"sp.a-SPiL",11,"CAES Francine",52,"F",329,0,6
"Tessenderlo","71057",4,"sp.a-SPiL",3,"WILMS Willy",53,"M",779,1,3
"Tessenderlo","71057",4,"sp.a-SPiL",13,"LAUWERS Brigitte",53,"F",332,0,5
"Tessenderlo","71057",4,"sp.a-SPiL",21,"PAIROUX Rudi",53,"M",238,0,15
"Tessenderlo","71057",4,"sp.a-SPiL",1,"VERWIMP Fons",54,"M",2794,1,1
"Tessenderlo","71057",4,"sp.a-SPiL",2,"MOONEN Liliane",60,"F",1149,1,2
"Tessenderlo","71057",4,"sp.a-SPiL",12,"JANSSENS Johny",60,"M",363,0,4
"Tessenderlo","71057",4,"sp.a-SPiL",17,"HESELMANS Louis",60,"M",319,0,7
"Tessenderlo","71057",4,"sp.a-SPiL",8,"NUYTS Francine",62,"F",382,0,3
"Tessenderlo","71057",4,"sp.a-SPiL",9,"VAN GENECHTEN Jos",63,"M",290,0,10
"Tessenderlo","71057",4,"sp.a-SPiL",5,"CAMPS Maurits",73,"M",401,0,1
"Tessenderlo","71057",3,"VLAAMS BELANG",4,"ENNEKENS Kenny",19,"M",104,0,6
"Tessenderlo","71057",3,"VLAAMS BELANG",3,"HERTENWEG Eric",45,"M",161,0,2
"Tessenderlo","71057",3,"VLAAMS BELANG",2,"GOOSSENS Brenda",46,"F",163,0,1
"Tessenderlo","71057",3,"VLAAMS BELANG",8,"CEUNEN Diana",46,"F",120,0,3
"Tessenderlo","71057",3,"VLAAMS BELANG",6,"CRUYSBERGHS Maria",69,"F",92,0,7
"Tessenderlo","71057",3,"VLAAMS BELANG",1,"VAN DEN BERGH Willy",70,"M",303,1,1
"Tessenderlo","71057",3,"VLAAMS BELANG",5,"HOUTMEYERS Victoria",72,"F",106,0,5
"Tessenderlo","71057",3,"VLAAMS BELANG",9,"CEUNEN Carolus",75,"M",114,0,4
"Tessenderlo","71057",3,"VLAAMS BELANG",7,"BOVEN Maria",81,"F",80,0,8
"Tielt","37015",7,"CD&V",18,"POPPE Jasminka",18,"F",365,0,9
"Tielt","37015",7,"CD&V",15,"LEENDERS Alexis",19,"M",196,0,13
"Tielt","37015",7,"CD&V",17,"DERAMMELAERE Daphne",20,"F",436,0,5
"Tielt","37015",7,"CD&V",19,"WAMBEKE Dominique",31,"M",323,0,12
"Tielt","37015",7,"CD&V",16,"CARRETTE Klaas",32,"M",588,1,12
"Tielt","37015",7,"CD&V",14,"BRAEKEVELT Karen",33,"F",583,0,2
"Tielt","37015",7,"CD&V",6,"CAPOEN Christophe",37,"M",566,0,1
"Tielt","37015",7,"CD&V",10,"BYTTEBIER Vincent",37,"M",830,1,5
"Tielt","37015",7,"CD&V",13,"NEMEGHEER-DECLERCK Sandra",39,"F",653,1,9
"Tielt","37015",7,"CD&V",8,"VAN MAELE-OTTEVAERE Nancy",40,"F",427,0,6
"Tielt","37015",7,"CD&V",4,"MORTIER Jan",46,"M",977,1,3
"Tielt","37015",7,"CD&V",20,"VERSTRAETE Christophe",47,"M",364,0,10
"Tielt","37015",7,"CD&V",2,"VERDOODT Hedwig",49,"F",843,1,2
"Tielt","37015",7,"CD&V",9,"DECOENE Hilde",49,"F",487,0,4
"Tielt","37015",7,"CD&V",21,"DE SMUL Carine",49,"F",346,0,11
"Tielt","37015",7,"CD&V",7,"ROETS Jean-Marie",51,"M",381,0,8
"Tielt","37015",7,"CD&V",11,"VANDE VYVERE Joris",52,"M",678,1,8
"Tielt","37015",7,"CD&V",1,"VANNIEUWENHUYZE Luc",54,"M",3763,1,1
"Tielt","37015",7,"CD&V",12,"VANOVERBEKE Georges",55,"M",398,0,7
"Tielt","37015",7,"CD&V",3,"DE POORTER-DEHAEMERS Christine",58,"F",696,1,7
"Tielt","37015",7,"CD&V",5,"BOVIJN-TACK Roos",58,"F",874,1,4
