"CODE"	"FRANSE BENAMING"	"NEDERLANDSE BENAMING"	"DUITSE BENAMING"	"BEGINDATUM"	"EINDDATUM"
"53073"	"Sirault"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53072"	"Sars-la-Bruyère"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53071"	"Saint-Symphorien"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53070"	"Saint-Ghislain"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53069"	"Roisin"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53054"	"Montignies-lez-Lens"	"-"	"-"	"01.01.0001"	"03.01.1977"
"53056"	"Montroeul-sur-Haine"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53055"	"Montignies-sur-Roc"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53060"	"Noirchain"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53059"	"Nimy"	"-"	"-"	"01.01.0001"	"01.01.1972"
"53058"	"Neufvilles"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53057"	"Neufmaison"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53068"	"Quiévrain"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53067"	"Quévy-le-Petit"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53066"	"Quévy-le-Grand"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53065"	"Quaregnon"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53064"	"Pâturages"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53063"	"Onnezies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53062"	"Obourg"	"-"	"-"	"01.01.0001"	"01.01.1972"
"53061"	"Nouvelles"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53043"	"Jemappes"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53042"	"Hyon"	"-"	"-"	"01.01.0001"	"01.01.1972"
"53041"	"Hornu"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53040"	"Herchies"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53039"	"Hensies"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53038"	"Havré"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53037"	"Havay"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53052"	"Mesvin"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53051"	"Masnuy-Saint-Pierre"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53050"	"Masnuy-Saint-Jean"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53049"	"Marchipont"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53048"	"Maisières"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53047"	"Lombise"	"-"	"-"	"01.01.0001"	"03.01.1977"
"53046"	"Lens (Hainaut)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53045"	"La Bouverie"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52502"	"Charleroi(D 2)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52504"	"Charleroi(D 4)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52503"	"Charleroi(D 3)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52601"	"La Louvière (Dis. 1)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52507"	"Charleroi(D 7)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52506"	"Charleroi(D 6)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52505"	"Charleroi(D 5)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53004"	"Athis"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53003"	"Asquillies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53002"	"Angreau"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53001"	"Angre"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52605"	"La Louvière (Dis. 5)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52604"	"La Louvière (Dis. 4)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52603"	"La Louvière (Dis. 3)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52602"	"La Louvière (Dis. 2)"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52075"	"Les Bons Villers"	"-"	"-"	"02.01.1977"	"31.12.9999"
"52074"	"Aiseau-Presles"	"-"	"-"	"02.01.1977"	"31.12.9999"
"52073"	"Wayaux"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52072"	"Wangenies"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52071"	"Wanfercée-Baulet"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52070"	"Wagnelée"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52069"	"Villers-Poterie"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52068"	"Villers-Perwin"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52067"	"Viesville"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52066"	"Trazegnies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52065"	"Thiméon"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52064"	"Souvret"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52063"	"Seneffe"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52062"	"Saint-Amand"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52061"	"Roux"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52060"	"Roselies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53036"	"Hautrage"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53035"	"Harveng"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53034"	"Harmignies"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53033"	"Hainin"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53032"	"Goegnies-Chaussée"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53031"	"Givry"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53030"	"Ghlin"	"-"	"-"	"01.01.0001"	"01.01.1972"
"53029"	"Genly"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53028"	"Frameries"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53027"	"Flénu"	"-"	"-"	"01.01.0001"	"24.09.1971"
"53026"	"Fayt-le-Franc"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53025"	"Eugies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53024"	"Erquennes"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53023"	"Erbisoeul"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53022"	"Erbaut"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53021"	"Elouges"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53020"	"Dour"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53019"	"Cuesmes"	"-"	"-"	"01.01.0001"	"01.01.1972"
"53018"	"Ciply"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53017"	"Chaussée-Notre-Dame-Louvignies"	"-"	"-"	"01.01.0001"	"01.01.1977"
"53016"	"Cambron-Saint-Vincent"	"-"	"-"	"01.01.0001"	"03.01.1977"
"53015"	"Cambron-Casteau"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53014"	"Boussu"	"-"	"-"	"01.01.0001"	"31.12.9999"
"53013"	"Bougnies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53012"	"Blaugies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53011"	"Blaregnies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53010"	"Bauffe"	"-"	"-"	"01.01.0001"	"03.01.1977"
"53009"	"Baudour"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53008"	"Baisieux"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53007"	"Autreppe"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53006"	"Aulnois"	"-"	"-"	"01.01.0001"	"02.01.1977"
"53005"	"Audregnies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51025"	"Gibecq"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51023"	"Gages"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51022"	"Frasnes-lez-Buissenal"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51029"	"Hacquegnies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51028"	"Grosage"	"-"	"-"	"01.01.0001"	"03.01.1977"
"51027"	"Grandglise"	"-"	"-"	"01.01.0001"	"02.01.1965"
"51026"	"Gondregnies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51018"	"Ellignies-Sainte-Anne"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51021"	"Fouleng"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51020"	"Forest (lez-Frasnes)"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51016"	"Dergneau"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51015"	"Cordes"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51014"	"Chièvres"	"-"	"-"	"01.01.0001"	"31.12.9999"
"51005"	"Attre"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51003"	"Arc-Ainières"	"-"	"-"	"01.01.0001"	"01.01.1971"
"51002"	"Arbre (Hainaut)"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51001"	"Anvaing"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51013"	"Buissenal"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51012"	"Brugelette"	"-"	"-"	"01.01.0001"	"31.12.9999"
"51011"	"Bouvignies"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51010"	"Blicquy"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51009"	"Bernissart"	"-"	"-"	"01.01.0001"	"31.12.9999"
"51008"	"Beloeil"	"-"	"-"	"01.01.0001"	"31.12.9999"
"51007"	"Basècles"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51006"	"Aubechies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51061"	"Villers-Saint-Amand"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51060"	"Villers-Notre-Dame"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51059"	"Ville-Pommeroeul"	"-"	"-"	"01.01.0001"	"01.01.1965"
"51058"	"Tourpes"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51057"	"Tongre-Saint-Martin"	"-"	"-"	"01.01.0001"	"01.01.1971"
"51056"	"Tongre-Notre-Dame"	"-"	"-"	"01.01.0001"	"03.01.1977"
"51055"	"Thumaide"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51054"	"Stambruges"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51053"	"Saint-Sauveur"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51052"	"Rebaix"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51051"	"Ramegnies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51050"	"Quevaucamps"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51049"	"Pommeroeul"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51048"	"Ostiches"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51047"	"Ormeignies"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51046"	"Oeudeghien"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51045"	"Moustier (lez-Frasnes)"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51044"	"Moulbaix"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51043"	"Mévergnies-lez-Lens"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51042"	"Meslin-l'Evêque"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51041"	"Mainvault"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51040"	"Maffle"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51039"	"Lanquesaint"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51038"	"Lahamaide"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51037"	"Ladeuze"	"-"	"-"	"01.01.0001"	"03.01.1977"
"51036"	"Isières"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51035"	"Irchonwelz"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51034"	"Huissignies"	"-"	"-"	"01.01.0001"	"03.01.1977"
"51033"	"Houtaing"	"-"	"-"	"01.01.0001"	"02.03.1977"
"51032"	"Herquegies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51031"	"Hellebecq"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51030"	"Harchies"	"-"	"-"	"01.01.0001"	"01.01.1965"
"52059"	"Rèves"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52058"	"Ransart"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52057"	"Presles"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52056"	"Pont-de-Loup"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52055"	"Pont-à-Celles"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52054"	"Pironchamps"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52053"	"Piéton"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52052"	"Petit-Roeulx-lez-Nivelles"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52051"	"Obaix"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52050"	"Mont-sur-Marchienne"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52049"	"Montignies-sur-Sambre"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52048"	"Montigny-le-Tilleul"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52047"	"Monceau-sur-Sambre"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52046"	"Mellet"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52045"	"Marcinelle"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52044"	"Marchienne-au-Pont"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52043"	"Manage"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52042"	"Luttre"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52041"	"Loverval"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52040"	"Lodelinsart"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52039"	"Liberchies"	"-"	"-"	"01.01.0001"	"01.01.1965"
"52038"	"Leernes"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52037"	"Landelies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52036"	"Lambusart"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52035"	"La Hestre"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52034"	"Jumet"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52033"	"Joncret"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52032"	"Heppignies"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52031"	"Gouy-lez-Piéton"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52030"	"Goutroux"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52029"	"Gougnies"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52028"	"Gosselies"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52027"	"Godarville"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52026"	"Gilly"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52025"	"Gerpinnes"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52024"	"Frasnes-lez-Gosselies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52023"	"Forchies-la-Marche"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52022"	"Fontaine-l'Evêque"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52021"	"Fleurus"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52020"	"Feluy"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52019"	"Fayt-lez-Manage"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52018"	"Farciennes"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52017"	"Familleureux"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52016"	"Dampremy"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52015"	"Courcelles"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52014"	"Couillet"	"-"	"-"	"01.01.0001"	"07.01.1977"
"52013"	"Châtelineau"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52012"	"Châtelet"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52011"	"Charleroi"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52010"	"Chapelle-lez-Herlaimont"	"-"	"-"	"01.01.0001"	"31.12.9999"
"52009"	"Buzet"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52008"	"Brye"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52007"	"Bouffioulx"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52006"	"Bois-d'Haine"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52005"	"Boignée"	"-"	"-"	"01.01.0001"	"01.01.1977"
"52004"	"Bellecourt"	"-"	"-"	"01.01.0001"	"02.01.1971"
"52003"	"Arquennes"	"-"	"-"	"01.01.0001"	"03.01.1977"
"52002"	"Aiseau"	"-"	"-"	"01.01.0001"	"02.01.1977"
"52001"	"Acoz"	"-"	"-"	"01.01.0001"	"03.01.1977"
"51501"	"Ellignies-lez-Frasnes"	"-"	"-"	"01.01.0001"	"23.07.1932"
"51065"	"Frasnes-lez-Anvaing"	"-"	"-"	"02.01.1977"	"31.12.9999"
"51064"	"Arc-Wattripont"	"-"	"-"	"01.01.1971"	"02.01.1977"
"51063"	"Wodecq"	"-"	"-"	"01.01.0001"	"02.01.1977"
"51062"	"Wadelincourt"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25124"	"Walhain"	"-"	"-"	"03.01.1977"	"31.12.9999"
"25123"	"Rebecq"	"-"	"-"	"02.01.1977"	"31.12.9999"
"25122"	"Ramillies"	"-"	"-"	"02.01.1977"	"31.12.9999"
"25121"	"Ottignies-Louvain-la-Neuve"	"-"	"-"	"02.01.1977"	"31.12.9999"
"25120"	"Orp-Jauche"	"-"	"-"	"01.01.1977"	"31.12.9999"
"25119"	"Lasne"	"-"	"-"	"03.01.1977"	"31.12.9999"
"25118"	"Hélécine"	"-"	"-"	"03.01.1977"	"31.12.9999"
"25117"	"Chastre"	"-"	"-"	"02.01.1977"	"31.12.9999"
"25116"	"Gérompont"	"-"	"-"	"02.01.1971"	"01.01.1977"
"25115"	"Dion-Valmont"	"-"	"-"	"27.11.1969"	"01.01.1977"
"25113"	"Ways"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25110"	"Waterloo"	"-"	"-"	"01.01.0001"	"31.12.9999"
"25109"	"Walhain-Saint-Paul"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25108"	"Virginal-Samme"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25107"	"Villers-la-Ville"	"-"	"-"	"01.01.0001"	"31.12.9999"
"25106"	"Vieux-Genappe"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25104"	"Tourinnes-Saint-Lambert"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25102"	"Tilly"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25101"	"Thorembais-Saint-Trond"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25100"	"Thorembais-les-Béguines"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25099"	"Thines"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25098"	"Sart-Dames-Avelines"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25094"	"Saint-Géry"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25093"	"Roux-Miroir"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25092"	"Rosières"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25091"	"Rixensart"	"-"	"-"	"01.01.0001"	"31.12.9999"
"25089"	"Ramillies-Offus"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25088"	"Quenast"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25087"	"Plancenoit"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25086"	"Piétrebais"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25083"	"Ottignies"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25078"	"Ophain-Bois-Seigneur-Isaac"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25076"	"Ohain"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25075"	"Noville-sur-Méhaigne"	"-"	"-"	"01.01.0001"	"31.01.1977"
"25082"	"Orp-le-Grand"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25081"	"Orbais"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25080"	"Opprebais"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25079"	"Opheylissem"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25071"	"Nil-Saint-Vincent-Saint-Martin"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25074"	"Noduwez"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25073"	"Nodebais"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25070"	"Nethen"	"-"	"-"	"01.01.0001"	"16.02.1977"
"25069"	"Neerheylissem"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25068"	"Mont-Saint-Guibert"	"-"	"-"	"01.01.0001"	"31.12.9999"
"25067"	"Mont-Saint-André"	"-"	"-"	"01.01.0001"	"02.01.1971"
"25063"	"Marilles"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25066"	"Monstreux"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25065"	"Mellery"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25062"	"Marbais"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25061"	"Maransart"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25060"	"Malèves-Sainte-Marie-Wastines"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25059"	"Loupoigne"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25058"	"Longueville"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25056"	"Limelette"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25055"	"Limal"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25054"	"Lillois-Witterzée"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25052"	"Lathuy"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25051"	"Lasne-Chapelle-St-Lambert"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25047"	"Jauchelette"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25045"	"Jandrain-Jandrenouille"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25043"	"Incourt"	"-"	"-"	"01.01.0001"	"31.12.9999"
"25038"	"Hamme-Mille"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25036"	"Grand-Rosière-Hottomont"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25035"	"Glimes"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25042"	"Huppaye"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25041"	"Houtain-le-Val"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25040"	"Hévillers"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25039"	"Haut-Ittre"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25032"	"Gentinnes"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25034"	"Glabais"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25033"	"Genval"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25030"	"Geest-Gérompont-Petit-Rosière"	"-"	"-"	"01.01.0001"	"02.01.1971"
"25029"	"Folx-les-Caves"	"-"	"-"	"01.01.0001"	"04.01.1971"
"25028"	"Enines"	"-"	"-"	"01.01.0001"	"04.01.1971"
"25027"	"Dongelberg"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25020"	"Corbais"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25022"	"Cortil-Noirmont"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25021"	"Corroy-le-Grand"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25026"	"Dion-le-Val"	"-"	"-"	"01.01.0001"	"02.01.1971"
"25025"	"Dion-le-Mont"	"-"	"-"	"01.01.0001"	"02.01.1971"
"25024"	"Couture-Saint-Germain"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25023"	"Court-Saint-Etienne"	"-"	"-"	"01.01.0001"	"31.12.9999"
"25016"	"Céroux-Mousty"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25018"	"Chaumont-Gistoux"	"-"	"-"	"01.01.0001"	"31.12.9999"
"25017"	"Chastre-Villeroux-Blanmont"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25013"	"Bousval"	"-"	"-"	"01.01.0001"	"02.01.1977"
"25012"	"Bossut-Gottechain"	"-"	"-"	"01.01.0001"	"16.02.1977"
"25011"	"Bornival"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25008"	"Biez"	"-"	"-"	"01.01.0001"	"16.02.1977"
"25010"	"Bonlez"	"-"	"-"	"01.01.0001"	"01.01.1977"
"25009"	"Bomal (lez-Jodoigne)"	"-"	"-"	"01.01.0001"	"02.01.1971"
"25006"	"Bierges"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25004"	"Baulers"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25003"	"Baisy-Thy"	"-"	"-"	"01.01.0001"	"03.01.1977"
"25002"	"Autre-Eglise"	"-"	"-"	"01.01.0001"	"02.01.1977"
